snapshot,2020,2025,2030,2035,2040,2045
2019-03-02 23:00:00,47.71278213383562,52.99160433673033,16.83242253400862,0.054903323543465665,0.05636218527784942,0.061074476075266136
2019-03-03 00:00:00,47.71213634266551,41.231843826864896,0.04615866452508085,0.054848649889303845,0.05614623276320044,0.058000519604663604
2019-03-03 01:00:00,43.95106379351735,27.499956278760244,0.04615840180073537,0.05484846228086627,0.0561462206684068,0.0580005195950154
2019-03-03 02:00:00,40.189991244369196,13.768068730655589,0.046158139076389895,0.054848274672428685,0.05614620857361315,0.0580005195853672
2019-03-03 03:00:00,36.428918695221036,0.03618118255093085,0.046157876352044415,0.05484808706399111,0.056146196478819514,0.058000519575718994
2019-03-03 04:00:00,36.21137696336069,0.036177614739247306,0.046157725096888855,0.05484797808222974,0.05614616232857911,0.058000519572305634
2019-03-03 05:00:00,35.99383523150034,0.03617404692756376,0.0461575738417333,0.054847869100468384,0.05614612817833871,0.05800051956889227
2019-03-03 06:00:00,35.77629349964,0.03617047911588022,0.04615742258657774,0.05484776011870702,0.0561460940280983,0.05800051956547891
2019-03-03 07:00:00,35.776295992174575,0.03617023357628748,0.04550968365593856,0.052083355785877444,0.05282440638322466,0.05642373057016099
2019-03-03 08:00:00,35.77629848470915,0.03616998803669473,0.044861944725299384,0.04931895145304786,0.04950271873835101,0.05484694157484308
2019-03-03 09:00:00,35.77630097724373,0.03616974249710199,0.044214205794660205,0.04655454712021829,0.04618103109347737,0.053270152579525165
2019-03-03 10:00:00,35.77630853194708,0.03617017411817272,0.04421446962339663,0.046554672195297235,0.04618108202204665,0.0532701525836123
2019-03-03 11:00:00,35.77631608665044,0.036170605739243446,0.044214733452133066,0.04655479727037619,0.046181132950615926,0.05327015258769944
2019-03-03 12:00:00,35.77632364135379,0.03617103736031418,0.04421499728086949,0.046554922345455135,0.046181183879185204,0.05327015259178657
2019-03-03 13:00:00,39.75491941508084,15.155661547824959,0.044441019008595574,0.04824680187225123,0.04618216473088323,0.054468689887242384
2019-03-03 14:00:00,43.7335151888079,30.275152058289606,0.044667040736321655,0.04993868139904733,0.04618314558258124,0.05566722718269819
2019-03-03 15:00:00,47.71211096253495,45.39464256875425,0.044893062464047735,0.05163056092584342,0.046184126434279264,0.056865764478154
2019-03-03 16:00:00,47.71210368073062,45.39464276015727,0.04489169749979383,0.05110945297017505,0.04618367931751565,0.05686575807280686
2019-03-03 17:00:00,47.71209639892629,45.39464295156028,0.04489033253553992,0.05058834501450668,0.04618323220075204,0.056865751667459725
2019-03-03 18:00:00,47.71208911712196,45.3946431429633,0.04488896757128602,0.05006723705883831,0.046182785083988424,0.056865745262112584
2019-03-03 19:00:00,47.71137370966355,30.27515802922904,0.04466593727597696,0.0488971785845951,0.046182408902808836,0.05566721442064813
2019-03-03 20:00:00,47.71065830220514,15.15567291549478,0.0444429069806679,0.04772712011035189,0.046182032721629254,0.05446868357918366
2019-03-03 21:00:00,47.709942894746725,0.03618780176051781,0.04421987668535884,0.04655706163610868,0.046181656540449666,0.053270152737719206
2019-03-03 22:00:00,41.85528100448781,0.03618218113627782,0.0442194938113304,0.04655695883052095,0.046181632250152795,0.05327015273166054
2019-03-03 23:00:00,36.0006191142289,0.03617656051203784,0.04421911093730195,0.046556856024933216,0.046181607959855916,0.053270152725601864
